Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-04-19,78300,78800,77700,78100,788093,61.69576566005277,77540.0,74865.0,76725.46939479528,1084.0169065397786,594.4411717825476,77.59256207932191,54.74322730821702,87.73648803783807,85.5787869047271,-11.475409836065573,4300.0,5.826558265582649
2022-04-20,78800,80600,78500,80100,2398505,67.16491421791847,77980.0,75280.0,77339.02041392341,1296.6962527218711,734.8921879704124,100.0,88.07656064155036,93.46992065138983,88.75817561519376,-6.329113924050633,3700.0,4.842931937172779
2022-04-21,80200,81500,79700,79900,1634019,66.14779239462244,78600.0,75670.0,77804.65306593734,1432.5937888734043,874.4325081510108,89.39854690604554,88.99703632845585,87.9348905473942,89.71376641220736,-18.39080459770115,4000.0,5.270092226613965
2022-04-22,79400,80700,79200,79800,1246889,65.61276803506155,79220.0,76080.0,78167.44341758509,1514.7631543610914,1002.4986373930269,71.61996668339481,87.00617119648014,85.24661719773023,88.88380946550477,-19.54022988505747,4900.0,6.542056074766345
2022-04-25,78700,80900,78000,79600,1920943,64.48930045081549,79500.0,76490.0,78427.90825075144,1545.9241882404895,1111.1837475625193,51.078056505615976,70.69885669835213,80.0766283524904,84.41937869920496,-21.839080459770116,2100.0,2.709677419354839
2022-04-26,81900,84100,81700,83500,4533506,73.88106101092892,80580.0,77075.0,79350.10675061481,1863.831845117631,1261.7133670735416,100.0,74.23267439633695,84.10163339382939,83.14162631468334,-6.315789473684211,6700.0,8.723958333333325
2022-04-27,82400,83800,82100,83300,2031855,72.81747293660491,81220.0,77555.0,80068.26915959394,2075.7101307607663,1424.5127198109865,88.67530674875769,79.91778775145791,87.80802581165557,83.99542918599178,-8.421052631578947,5400.0,6.931964056482665
2022-04-28,84200,84300,83100,83700,1382712,73.63496467421086,81980.0,78040.0,80728.58385784959,2249.9656522103905,1589.6033062908673,97.3796570393498,95.35165459603586,93.02586362814252,88.3118409445425,-6.185567010309279,6900.0,8.984375
2022-04-29,83500,83900,82700,83800,1207682,73.84672486401107,82780.0,78520.0,81287.0231564224,2368.8272071670945,1745.4480864661127,99.63440138089044,95.229788389666,93.098606460834,91.31083196687736,-6.097560975609756,7100.0,9.256844850065193
2022-05-02,83500,84900,83400,84400,1086745,75.13706523195185,83740.0,79055.0,81853.01894616378,2482.820423077137,1892.9225537883176,100.0,99.0046861400801,94.01168461075427,93.3787182332436,-5.681818181818182,6200.0,7.928388746803061
2022-05-03,83800,84000,83000,83500,979717,69.59073685365637,83740.0,79540.0,82152.47004686127,2472.0422255926824,2008.7464881491906,0.0,66.54480046029683,90.77050997782707,92.62693368313846,-15.909090909090908,5400.0,6.914212548015364
2022-05-04,82800,83600,82800,83500,863770,69.59073685365637,83780.0,79895.0,82397.4754928865,2435.426347499815,2094.0824600193155,0.0,33.33333333333335,87.50000000000001,90.76073152952712,-15.909090909090908,3400.0,4.244694132334592
2022-05-06,83200,84300,82900,83900,1370938,70.70535581565446,83820.0,80295.0,82670.66176690714,2410.8933792219177,2157.444643859836,20.096519462495987,6.698839820832014,85.56252176941835,87.94434391574849,-11.494252873563218,4000.0,5.0062578222778376
2022-05-09,83300,83900,81900,82600,935383,62.66601151169853,83580.0,80680.0,82657.81417292403,2260.494120551535,2178.054539198176,0.0,6.698839820832014,80.21740392430051,84.4266418979063,-31.944444444444443,2800.0,3.5087719298245723
2022-05-10,82300,84400,81800,84100,1718566,67.28780552947488,83520.0,81010.0,82920.02977784694,2236.557446430277,2189.755120644596,57.4896887486471,25.862069403714383,81.6556999278139,82.47854187384426,-11.594202898550725,4500.0,5.653266331658302
2022-05-11,83900,86600,83100,86100,2547434,72.22503330660143,84040.0,81475.0,83498.20618187478,2351.8599673161225,2222.1760899789015,100.0,52.496562916215716,83.54913305621095,81.80741230277512,-5.813953488372093,2600.0,3.113772455089814
2022-05-12,86100,86600,85200,86300,1959270,72.6692649387702,84600.0,81895.0,84007.62323971573,2431.3492931689543,2264.010730616912,100.0,85.82989624954905,93.03449050668468,86.07977449690317,-3.488372093023256,3000.0,3.6014405762304857
2022-05-13,86200,87300,86000,86300,1718335,72.66926493877021,85080.0,82370.0,84424.41901431287,2465.919570766826,2304.3924986468946,100.0,100.00000000000001,93.31499541552057,89.96620632613873,-10.75268817204301,2600.0,3.1063321385901954
2022-05-16,87000,87000,84700,85200,1445964,65.94183733292672,85600.0,82795.0,84565.43373898325,2377.1536108134023,2318.9447210801964,0.0,66.66666666666669,82.7529799116446,89.70082194461662,-37.5,1400.0,1.670644391408116
2022-05-17,85700,85900,84700,85200,1184480,65.94183733292672,85820.0,83145.0,84680.80942280448,2280.517561154018,2311.259289094961,0.0,33.33333333333335,71.18849788204629,82.4188244030705,-38.18181818181818,800.0,0.9478672985782088
2022-05-18,85500,85700,83900,84500,1529946,61.72457064880974,85500.0,83465.0,84647.93498229458,2122.9762964789406,2273.6026905717567,0.0,1.8947806286936004e-14,57.80303030303032,70.58150269890707,-50.90909090909091,1000.0,1.1976047904191711
2022-05-19,83100,83400,82100,82100,1297520,49.93335343449548,84660.0,83565.0,84184.67407642285,1783.9000771867431,2175.662167894754,0.0,1.8947806286936004e-14,38.7878787878788,55.92646899098514,-94.54545454545455,-1400.0,-1.6766467065868262
2022-05-20,82700,84300,82600,83900,979637,56.625707541932805,84180.0,83765.0,84132.91515343687,1641.502468599574,2068.830228035718,41.80504631105725,13.935015437019102,30.909090909090924,42.50000000000002,-61.81818181818182,0.0,0.0
2022-05-23,85000,85000,82800,84200,750733,57.64195563274125,83980.0,83985.0,84145.11239826653,1535.1624337395333,1962.096669176481,48.15323079408649,29.986092368381264,29.090909090909104,32.92929292929295,-56.36363636363637,1600.0,1.937046004842613
2022-05-24,84400,84800,83200,83300,680977,53.585727189701274,83600.0,84170.0,83991.45559858171,1362.5579912282265,1842.1889335868302,30.975375050948077,40.31121738536395,36.363636363636374,32.121212121212146,-72.72727272727273,-800.0,-0.9512485136741966
