Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-04-07,180000,182000,178500,178500,778374,52.9331386736375,178700.0,173900.0,177716.83678168993,283.02558222971857,-1011.1970486942544,6.195996860398802,37.147983525292354,73.5632183908046,74.55756248859696,-31.03448275862069,2500.0,1.4204545454545414
2022-04-08,178000,179000,175500,176500,458780,49.1358613611921,178400.0,174275.0,177495.59373047357,198.53939206633368,-769.2497605421368,0.0,26.867574417523056,67.28243021346469,72.14012041598248,-46.42857142857143,2500.0,1.4367816091954033
2022-04-11,176000,181000,175500,179500,641674,54.41804568691286,178700.0,175025.0,177860.03123402383,369.4001901768497,-541.5197703983395,77.5852289844178,27.92707528160555,64.4567597153804,68.4341361065499,-29.166666666666668,5000.0,2.865329512893977
2022-04-12,179000,180500,176500,178000,626266,51.53621120908025,178500.0,175775.0,177885.48010056495,379.3976794067421,-357.3362804373231,35.25656832615416,37.61393243685733,60.912698412698404,64.21729611384784,-41.666666666666664,1500.0,0.8498583569405138
2022-04-13,179500,181000,178500,181000,498547,56.49812020700457,178700.0,176425.0,178451.75644591678,622.2230891520157,-161.42440651945535,100.0,70.94726577019067,70.83333333333331,65.40093048713737,-16.666666666666668,0.0,0.0
2022-04-14,181000,182000,176500,177500,898024,50.05875641670474,178500.0,176875.0,178278.70981938645,526.1777766828891,-23.90396987898646,12.53548774691028,49.2640186910215,65.27777777777776,65.67460317460315,-45.833333333333336,-3000.0,-1.66204986149584
2022-04-15,176500,178000,175500,177000,559522,49.19612259589668,178600.0,177175.0,178046.21712495256,405.0462324215332,61.88607058111748,0.0,37.51182924897011,56.94444444444443,64.35185185185183,-66.66666666666667,-1000.0,-0.5617977528089901
2022-04-18,176000,178500,175500,178500,275773,51.8754106023823,178400.0,177675.0,178128.7231022339,425.1848090552958,134.54581827595314,36.69253468954654,16.409340812152287,44.85294117647057,55.691721132897584,-52.94117647058823,500.0,0.2808988764045006
2022-04-19,178500,181500,178000,181000,623880,56.03686051882642,179000.0,178050.0,178650.7734472823,635.5476846622769,234.7461915532179,93.68310272415768,43.45854580456808,55.6862745098039,52.4945533769063,-13.333333333333334,2000.0,1.1173184357541999
2022-04-20,181000,184000,180000,183000,814107,59.08500016193139,179400.0,178400.0,179441.5419114128,952.6633543297357,378.32962410852144,100.0,76.79187913790142,74.39972480220156,58.31298016282534,-10.526315789473685,3000.0,1.6666666666666607
2022-04-21,184000,184500,182500,183000,657116,59.08500016193139,180500.0,178750.0,180088.53429115593,1190.2592396324035,540.7155472132979,100.0,97.89436757471924,87.04678362573098,72.37759431257881,-15.0,4500.0,2.5210084033613356
2022-04-22,181500,182500,179000,180000,852781,52.72544105789407,181100.0,179050.0,180072.4371473094,1123.529414845223,657.278320739683,11.790275278374303,70.5967584261248,74.82456140350875,78.75702327714708,-50.0,3500.0,1.9830028328611915
2022-04-25,177000,184500,176500,182000,1504197,56.116566036064754,181800.0,179425.0,180422.90312052588,1217.9886186177027,769.4203803152869,53.323271671739796,55.03784898337139,69.07407407407406,76.98180636777126,-27.77777777777778,2500.0,1.392757660167132
2022-04-26,187000,191000,186500,187000,2313611,63.219785867298924,183000.0,179950.0,181618.7389167939,1676.975303982268,950.9313650486831,100.0,55.03784898337139,65.47192353643965,69.79018633800747,-25.806451612903224,9000.0,5.0561797752809
2022-04-27,184000,188500,183000,187000,1152068,63.219785867298924,183800.0,180250.0,182597.15002283137,2017.4694272282068,1164.2389774845878,100.0,84.44109055724662,73.5364396654719,69.36081242532852,-25.806451612903224,6000.0,3.3149171270718147
2022-04-28,188000,189000,186000,188500,705457,65.18072877424754,184900.0,180650.0,183670.39547322565,2380.905342281534,1407.572250443977,100.0,100.00000000000001,77.41935483870965,72.14257268020704,-16.129032258064516,11000.0,6.197183098591541
2022-04-29,187000,188000,184000,186000,767005,59.48808368925729,186100.0,181050.0,184093.95993263918,2439.085556727514,1613.8749117006844,37.1961288712306,79.06537629041021,75.26881720430106,75.40820390282751,-32.25806451612903,9000.0,5.084745762711873
2022-05-02,184000,188000,184000,187000,496083,60.95695338201017,187100.0,181500.0,184622.3308539775,2536.6445787951234,1798.428845119572,25.80293819169999,54.33302235431021,75.26881720430106,75.98566308243723,-25.806451612903224,8500.0,4.761904761904767
2022-05-03,185500,186500,182500,183500,662535,53.62795765073691,186400.0,181725.0,184418.27069870886,2304.969800314837,1899.737036158625,0.0,20.999689020976877,64.51612903225805,71.68458781362004,-48.38709677419355,2500.0,1.3812154696132506
2022-05-04,183500,184500,182000,184000,347996,54.4701362662911,185800.0,181925.0,184342.2214807618,2137.076799507602,1947.2049888284205,7.289840736481846,11.030926309393962,60.21505376344084,66.66666666666663,-45.16129032258065,1000.0,0.5464480874316946
2022-05-06,181500,183500,181000,182500,375723,51.45122962814237,184600.0,182125.0,184007.2721206233,1861.5244279405742,1930.0688766508513,0.0,2.429946912160632,50.53763440860214,58.42293906810033,-54.83870967741935,-500.0,-0.2732240437158473
2022-05-09,182000,183500,180500,181500,504477,49.48228112616776,183700.0,182375.0,183551.40446232815,1544.6497843716643,1852.9850581950138,0.0,2.429946912160632,44.82758620689654,51.86009145964649,-65.51724137931035,1500.0,0.8333333333333304
2022-05-10,180500,181500,176000,180500,774377,47.523734811124385,182400.0,182425.0,182996.60365099576,1199.0112484202837,1722.1902962400677,0.0,1.6579330501069005e-14,36.54801631442342,43.97107897664068,-70.0,-1500.0,-0.8241758241758212
