Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-03-23,124000,124500,122000,123500,4085633,51.0579450249712,123400.0,122050.0,121696.03936710327,-1034.7925907368917,-1601.8550539304129,76.43369825705665,85.08801770034043,62.85714285714284,63.80952380952376,-34.285714285714285,5500.0,4.661016949152552
2022-03-24,121000,122000,119500,120500,4215272,46.53335996268715,122700.0,121650.0,121478.57766399358,-1053.0459260114876,-1492.0932283466277,0.0,56.80566555293833,61.51785714285713,62.72817460317455,-46.875,500.0,0.4166666666666652
2022-03-25,122000,123000,118000,118000,5514940,43.10529177091228,121500.0,121125.0,120846.10899781293,-1254.776648223662,-1444.6299123220347,0.0,25.47789941901891,54.997710622710606,59.790903540903486,-53.84615384615385,1000.0,0.8547008547008517
2022-03-28,117500,119500,116500,118000,3234792,43.10529177091229,120700.0,120900.0,120328.63463457422,-1398.5283348773664,-1435.409596833101,8.93466259700748e-14,5.82039180870956e-14,48.47756410256409,54.99771062271057,-53.84615384615385,2000.0,1.724137931034475
2022-03-29,119500,120500,118500,120000,3375247,46.745299773122355,120000.0,120750.0,120268.88288283345,-1335.672495818275,-1415.4621766301357,45.7709884478148,15.256996149271659,51.28205128205127,51.58577533577528,-38.46153846153846,7500.0,6.666666666666665
2022-03-30,123000,123000,120500,121000,3436282,48.51881012449103,119500.0,120625.0,120401.81326777283,-1191.433049309664,-1370.6563511660413,100.0,48.59032948260499,58.97435897435896,52.911324786324734,-30.76923076923077,4500.0,3.862660944205998
2022-03-31,119500,120000,117500,118000,4558063,43.8056533747839,119000.0,120275.0,119965.11994635958,-1304.1635906569427,-1357.3577990642216,12.937272179166573,52.902753542327154,58.97435897435896,56.41025641025635,-53.84615384615385,-6000.0,-4.8387096774193505
2022-04-01,117000,117500,116000,116000,3851558,40.949732102729406,118600.0,119625.0,119244.18904702147,-1537.1671362634224,-1393.3196665040618,0.0,37.645757393055554,48.7179487179487,55.55555555555549,-69.23076923076923,-8000.0,-6.451612903225811
2022-04-04,115000,117500,114500,117000,2470792,42.95239643064988,118400.0,119250.0,118836.15467483575,-1622.430117735581,-1439.1417567503656,26.458497615729037,13.13192326496523,34.73193473193472,47.474747474747424,-72.72727272727273,-5000.0,-4.098360655737709
2022-04-05,117500,118000,116000,116500,2101474,42.182080335802766,117700.0,119100.0,118411.39927941107,-1710.6284067210509,-1493.4390867445027,16.28135196295074,14.24661652622662,25.696525696525683,36.38213638213633,-80.95238095238095,-7000.0,-5.668016194331981
2022-04-06,114500,115500,113000,113000,4541938,37.15840708423042,116100.0,118850.0,117427.50850133633,-2039.4375686701242,-1602.638783129627,0.0,14.24661652622662,15.440115440115425,25.28952528952524,-100.0,-10500.0,-8.502024291497978
2022-04-07,111500,114500,110500,113500,5027865,38.28909294970786,115200.0,118525.0,116713.4160465479,-2233.924090782122,-1728.895844660126,19.514807464673275,11.932053142541365,13.492063492063474,18.209568209568157,-78.57142857142857,-7000.0,-5.809128630705396
2022-04-08,113000,114000,110500,112000,4268316,36.185620902047845,114400.0,118275.0,115856.43131081192,-2480.4998663310544,-1879.2166489943115,0.0,6.504935821557786,10.714285714285696,13.21548821548816,-89.28571428571429,-6000.0,-5.0847457627118615
2022-04-11,111000,113000,110500,111500,2390786,35.48581139908772,113300.0,118050.0,115064.3528906643,-2685.3042504069163,-2040.4341692768326,0.0,6.504935821557786,13.095238095238079,12.433862433862378,-92.85714285714286,-6500.0,-5.508474576271183
2022-04-12,110500,113000,110500,111000,2738163,34.76182393636174,112200.0,117975.0,114325.37963781625,-2855.0478077266744,-2203.356896966801,0.0,2.7237471537470508e-14,7.28571428571427,10.36507936507931,-96.0,-9000.0,-7.499999999999996
2022-04-13,112000,113000,111000,113000,2484490,40.03217201924701,112200.0,117800.0,114084.40152184966,-2795.9574573905556,-2321.877009051552,100.0,33.333333333333364,10.380952380952365,10.253968253968202,-80.0,-8000.0,-6.6115702479338845
2022-04-14,113000,113000,110000,110000,4715700,35.41100482317398,111500.0,117100.0,113341.78306333155,-2957.115075134163,-2448.924622268074,12.317609323004024,37.439203107668035,7.999999999999985,8.555555555555502,-100.0,-8000.0,-6.779661016949157
2022-04-15,108000,108500,107000,108000,3694012,32.700844860323826,110700.0,116300.0,112370.54977908944,-3209.2230084075563,-2600.9842994959704,0.0,37.439203107668035,8.749999999999984,9.043650793650741,-93.75,-8000.0,-6.896551724137934
2022-04-18,107000,109500,106500,109000,2670439,35.36452638138737,110200.0,115650.0,111757.72254652773,-3290.39904720115,-2738.8672490370063,36.332869388068396,16.21682623702417,7.133838383838369,7.9612794612794096,-84.84848484848484,-8000.0,-6.8376068376068355
2022-04-19,110000,112500,109500,112500,3021192,43.75538429683227,110500.0,115100.0,111892.68208352268,-3037.2988035528106,-2798.5535599401674,100.0,45.44428979602282,21.948653198653187,12.610830527497143,-55.55555555555556,-4000.0,-3.433476394849788
2022-04-20,112500,113000,111000,112500,2905007,43.75538429683227,110400.0,114550.0,112003.1035228822,-2804.387800084136,-2799.720407968961,100.0,78.77762312935616,37.25662421314593,22.113038598545796,-47.82608695652174,-500.0,-0.4424778761061954
2022-04-21,112500,115000,112500,113000,3199858,44.93964085452023,111000.0,114175.0,112184.3574278127,-2550.062793946752,-2749.7888851645193,100.0,100.00000000000004,51.04669887278581,36.75065876152828,-43.47826086956522,-500.0,-0.4405286343612369
2022-04-22,110500,112000,110500,110500,2360834,40.36341514242977,111500.0,113800.0,111878.11062275585,-2521.1749652756116,-2704.066101186738,52.20709136239525,84.06903045413179,47.82608695652172,45.37647001415112,-65.21739130434783,-1500.0,-1.3392857142857095
2022-04-25,109000,109500,108000,108000,2282343,36.374460619632536,111300.0,113300.0,111172.9996004366,-2669.240911869172,-2697.1010633232245,0.0,50.735697120798456,35.99033816425119,44.95437466451954,-83.33333333333333,-3500.0,-3.139013452914796
2022-04-26,109500,111000,108000,111000,2969516,43.58005436994334,111000.0,112850.0,111141.54512762994,-2515.51205621603,-2660.7832619017854,84.1265863964074,45.444559252934255,34.796817277635675,39.53774746613616,-47.05882352941177,0.0,0.0
2022-04-27,108000,109500,107500,108500,3261290,39.55944463937338,110200.0,112225.0,110661.26419533358,-2565.832615961117,-2641.7931327136516,37.185253928081615,40.43728010816304,31.045751633986914,33.94430235862456,-76.47058823529412,-4500.0,-3.9823008849557473
2022-04-28,109500,110000,108000,109500,2804966,41.869656021300806,109500.0,111800.0,110450.12525072748,-2496.245218428492,-2612.6835498566197,76.26290895779742,65.85824976076218,37.2549019607843,34.3658236241356,-64.70588235294117,-500.0,-0.4545454545454519
2022-04-29,110000,112500,109500,112500,3752415,48.25910161210169,109900.0,111625.0,110822.8297505952,-2173.961699353895,-2524.9391797560747,100.0,71.14938762862637,43.13725490196077,37.14596949891063,-29.41176470588235,4500.0,4.166666666666674
2022-05-02,110000,111500,110000,110500,2175384,44.72933380680038,110400.0,111300.0,110764.13343230517,-2056.2300339894136,-2431.1973506027425,59.42635650616542,78.56308848798766,50.980392156862735,43.79084967320258,-52.94117647058823,1500.0,1.3761467889908285
2022-05-03,111000,112000,109500,110000,2676115,43.86553026489802,110200.0,110975.0,110625.20008097695,-1980.4433442139562,-2341.0465493249853,49.49718867104024,69.64118172573525,52.941176470588225,49.019607843137216,-58.8235294117647,-2500.0,-2.2222222222222254
2022-05-04,110500,111000,108500,109500,2491890,42.9718316202676,110400.0,110800.0,110420.61824807205,-1938.3831930313172,-2260.513878066252,17.24994106771388,42.05782874830655,41.17647058823528,48.36601307189539,-64.70588235294117,-3000.0,-2.6666666666666616
2022-05-06,108000,108500,106500,107500,2566813,39.50476730281541,110000.0,110500.0,109889.59674842258,-2042.884405716919,-2216.987983596385,0.0,22.249043246251407,29.411764705882337,41.176470588235254,-88.23529411764706,-5500.0,-4.867256637168138
2022-05-09,107000,109000,106500,107500,2203472,39.50476730281541,109000.0,110275.0,109455.12461234575,-2101.477841231652,-2193.8859551234386,0.0,5.749980355904661,19.607843137254886,30.065359477124144,-88.23529411764706,-3000.0,-2.714932126696834
2022-05-10,107000,111000,107000,110000,4141923,45.8396538848859,108900.0,110200.0,109554.19286464652,-1924.0057141707657,-2139.909906932904,100.0,33.333333333333364,21.568627450980376,23.52941176470584,-58.8235294117647,2000.0,1.85185185185186
2022-05-11,110500,112500,108000,110500,3658168,47.034267214692235,109000.0,110175.0,109726.15779834715,-1723.148569445897,-2056.5576394355026,100.0,66.6666666666667,33.33333333333332,24.8366013071895,-52.94117647058823,-500.0,-0.45045045045044585
